storeName,storeLoc,reviewerUsername,ratingDate,reviewText,rating
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",JayKhouw,28-Jul-14,"When we talk about IKEA, of course it is well known for its ready-to-assemble furniture (such as beds, chairs and desks), appliances and home accessories. But do you know it also has cafe inside that serves Swedish dishes and I really like the meatballs, I think it's the greatest Swedish Meatballs I've ever eaten. Swedish Meatballs is a plate of meatballs served with mashed potato (and its sauce) and strawberry jam. I really like the taste when you combine everything there. The taste is savory with a little sweet and sour from the jam, I find it strange but it's delicious. The other foods here are also great enough, like chicken wings and butterscotch cake ",3.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Hans787,10-Jul-14,"The foods are very good and the value are affordable cost of a course meal are less than $10. Avoid during lunch and dinner time, public holidays and weekends because alot of people eating and long queue. Best to come off perio ",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",ninalalu,27-Apr-14,"I went there for dinner at the weekend. In Tampines. Very easy access. Exit the right door from the tampines mrt station, went right and wait at the bus station for free shuttle to ikea. The bus is so crowded, the door is barely closing. The queue is very long. Thank god, i eat in the halal section so the wait is not that long. I love the swedish meatball, i ate like 15 hahaha. So good. The cake is also good. But we almost can't seat anywhere. I hate it. We need to fight with a child, because he doesn't allow us to seat. Eventhough we got the seat from other people, who had finished their meal. We decided to not eat there for too long and take out our left over. We eat the not so good fried rice and fried chicken wings for breakfast in the airport the next day. Oh yeah the cashier aunty is not very friendly. She yells at peopl ",3.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Victor N,23-Feb-14, Visited IKEA Cafe for dinner on a Saturday evening and had a list of unhappy experiences bel ,2.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Grace G,10-Feb-14,"Everybody comes to IkEa must have to try salmon , that offer very worth it price even u buy and and make it and your house its still i say its cheaper in here , l ",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",michael86khh,27-Jan-14,"For who first time come to IKEA tampines, go to upper floor at the store than, go to cafetaria at buy kottbullar, gravlaks, at special promotion food.",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",DenitaPutri,25-Jan-14,"First time tried IKEA restaurant and I've always been curious about the köttbullar (Swedish meatballs). Aaand I think it's not that good, the taste is just so-so and still edible. I also ordered the pancake and croissant which were totally average in taste. Kinda regretting the decision of ordering 20 pieces of the köttbullar, it was just too much and only mediocre taste. Went there for lunch and there were too many people, literally. Finding tables were just as hard as the days back in high school. Won't go back there so soon.",3.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Elsiv,7-Jan-14,Dining at the ikea restaurant is always the most pleasant of experiences. Always the best value for delicious food and good portions in Singapore.,4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",TimetravellerJ,3-Jan-14,"Ikea is an interesting concept store which is HUGE. You are bound to get tired if roaming around the place, which is nothing short of a delight for shoppers. And that is where this cafeteria proves to be highly useful - to relax, have a drink, grab a bit and continue exploring IKEA. The prices are not cheap for cafeteria food and varieties are limited. So there's no reason to come up here specially unless you really require a break from that shopping! And yes, I agree with the previous reviews. The staff is a bit grumpy!!",3.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",btptan,24-Dec-13,The was never meant to be a high end restaurant but now it isn't even decent anymore. The meatballs were COLD in the center (as opposed to being cold outside and still warm in the centre which would have implied being left out for too long which is still better than a cold centre which leads to the conclusion that it was never cooked (reheated) properly in the 1st plac ,1.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Maxsonbch,5-Dec-13,seriously don't understand why people are flocking to IKEA....food is so-so and its not really cheap..dam crowded...I won't go there for a meal unless im shopping at ikea,2.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",skink,5-Oct-13,"Visit the Ikea cafeteria and you will see Singaporeans at their best scarfing down really cheap and not bad meatballs, chicken wings, and the like.  Go on a Sunday morning for a real culinary and social experience.",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",al22tecc,27-Sep-13,"For singapore standards, the food here is good value. Meatballs and the chicken wings are the most commonly ordered food here. Nothing great, nothing fancy. They do have some promo items, like the last time I was there, it was the salmon. Drinks are bottomless. Love their catsup, hotsauce station and those giant hanging dispensers.",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Maria J,12-Aug-13,"it's self service. You pick the food and pay at the cashier. I order tuna sandwich & a cup of latte (cost SGD 2,5). The cashier will give coin for the drink machine. I love the sandwich and so do the latte. The ambience is also nice & cozy. Don't forget to clean the table after eat and return the tray to the station :)",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",cheng s,2-Aug-13,"The queue is there as usual in Singapore but the food is really yummy, wow. A good food and things to buy at same place, simply great.",5.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",PamelaCheong,30-Jul-13,Children loves the meatballs and the chicken wings. Value for Money for a quick snack. But it is very crowded during lunch at Alexandra outlets as well as weekends for both outlets. A very family oriented and friendly place even if you have small toddlers and babies. ,4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",keltzar,25-Jun-13,"If you haven't been to an Ikea before, this one is worth a visit. Lots of interesting ideas....... and the meatballs are classic........",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",ang w,24-Jun-13,"I love to go ikea, its spacious. The kids love the hot dogs and the coke for $1.50. A must try is a plate of 8 chicken wings...yum ",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",hubert0880,23-Jun-13,"place is pretty overloaded with people during lunch hours, but still food which is being served is good and price is reasonable, worth of eating there",5.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Littlepods18,7-Jun-13,Great place for one stop for all. Can drop the kids at the play area while you eat or shop. Food is good value for money. Suggest you try,4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",elsa-langbein,21-May-13,"Ok cheap food and it's cheap for a reason, there's nothing special about it. Yet there always seems to be a huge line here. It's nice enough but I wouldn't go out of my way to recommend someone to go to Ikea for food,",3.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",KiritoAsuna,30-Apr-13,"Okay other than those furnitures that you always plan to buy there, the cafeteria is famous for it's meat balls. their meat balls are juicy and tender and you wouldn't want to give it a miss!",5.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Mokisen,21-Apr-13,I'm not sure why but the quality of the food (including the drinks) has gone down. There is a very small selection of drinks. The meatballs are not as tasty as before and lets not begin to talk about the unsmiling staff. The child friendly aspects has gone as well. There are no longer utensils and bibs readily available.,2.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Mackeymach,18-Apr-13,"Meatballs & Chicken Wings + all those swedish desserts - to die for! Ooh.. those hotdogs they sell... tasty! Must visit if you are in that area (hey, even if you are not in that area, visit them!)",5.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",vone09,17-Apr-13,should come here maybe at least a pair so you could split up one ordering the food and the others looking for a table (this is a special case if you came here during weekends or holiday and during eating ti ,3.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",313globetrotter,7-Apr-13,"1)The overall managment of the cafe is good, but the crowd gets too big to handle, especially over weekend and public holid ",3.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Angelbaby_Ong,7-Apr-13,For those Budget family can buy a nice design furniture and household related item at the stalls. Suitable for family with kids to shop at Ikea with foods and kids care service.,4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",484SusanB,6-Apr-13,"cheap, clean, kids love the meatballs (if they get back on the menu), can be very crowded so best to act as the Singaporeans do and ""chop"" your table before you queue for food, or better still split up so some get the food as the others get the table",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Anna Lissa M,3-Apr-13,A nice place to eat simple food especially for kids. The desserts are good too. Nice service staffs. A good place to hang out too.,4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",fananda,1-Apr-13,We went here for our first stop as soon as we land at Changi Airpor ,4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Shilpa_88,31-Mar-13,"They have great meatballs, salmon, mushroom pancake, cheesecake. For folks like us, who have returned to India from US, it was a great way to have these hard to find things at a decent price. The coffee and croissant are to die fo ",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",seahsen,27-Mar-13,"can found small and useful equipment and tools to decorate my house. Kitchener, bedroom, SOHO living room design are frantastic, and I like the meat balls.",4.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",Lee San A,18-Mar-13,"There are 2 Ikea Singapore! One in Tapinees and one in Queenway. I went to Ikea (Queen way) average 3 times per years and visited the cafeteria. I like the chicken wings and it suit my taste! A lot of customers like ""meat ball"". Normally, people came here to buy funiture and et ",3.0
Ikea Cafeteria,"60 Tampines North Drive 2, Singapore 528764 Singapore",LoveTravelling2012,14-Mar-13,"If you're still afraid of the recent meatball scandal, be not afraid, they have lovely fried chicken wings too. Be sure to come in a group so that someone can order food, and the rest hog a table. Desserts are somewhat disappointing if you're used to the good stuff.",4.0
